172.16.254.13:InPkts,192.168.1.120:OutPkts,10.3.120.4:OutPkts,10.3.120.8:OutBytes,10.2.120.4:InBytes,10.3.120.5:OutPkts,10.3.120.5:InPkts,10.2.120.3:Conns,10.2.120.3:InBytes,10.3.120.2:Conns,192.168.1.120:InPkts,10.2.120.7:OutBytes,10.3.120.7:Conns,10.2.120.6:InBytes,10.2.120.2:InBytes,10.3.120.4:Conns,10.2.120.3:InPkts,172.16.254.1:Conns,10.3.120.4:InPkts,10.2.120.5:OutPkts,10.3.120.7:OutBytes,10.3.120.4:InBytes,10.3.120.6:Conns,10.2.120.3:OutPkts,172.16.254.13:Conns,10.2.120.5:InPkts,172.16.254.1:OutPkts,10.2.120.4:OutBytes,10.3.120.8:Conns,10.3.120.6:InPkts,172.16.254.13:OutBytes,172.16.254.13:OutPkts,10.3.120.2:InBytes,10.2.120.6:OutBytes,10.3.120.7:InPkts,10.3.120.6:OutBytes,10.3.120.3:OutPkts,10.3.120.2:InPkts,10.2.120.8:InPkts,10.2.120.8:InBytes,10.3.120.3:InBytes,192.168.1.120:InBytes,10.3.120.4:OutBytes,10.3.120.5:InBytes,10.2.120.4:InPkts,10.2.120.5:OutBytes,192.168.1.120:OutBytes,10.3.120.5:OutBytes,10.2.120.7:OutPkts,10.3.120.3:InPkts,172.16.254.13:InBytes,10.3.120.6:InBytes,172.16.254.1:OutBytes,10.2.120.7:InPkts,172.16.254.1:InBytes,10.2.120.6:OutPkts,10.3.120.2:OutPkts,10.2.120.6:Conns,10.3.120.7:OutPkts,10.2.120.8:Conns,10.3.120.2:OutBytes,10.2.120.5:InBytes,10.2.120.8:OutPkts,10.3.120.7:InBytes,10.2.120.2:OutBytes,10.2.120.4:Conns,10.2.120.2:InPkts,10.3.120.8:OutPkts,10.3.120.8:InBytes,10.2.120.6:InPkts,10.3.120.3:OutBytes,10.2.120.5:Conns,10.2.120.4:OutPkts,10.2.120.3:OutBytes,10.3.120.5:Conns,10.2.120.8:OutBytes,10.2.120.2:Conns,10.2.120.7:InBytes,172.16.254.1:InPkts,10.2.120.7:Conns,10.3.120.3:Conns,10.2.120.2:OutPkts,10.3.120.6:OutPkts,10.3.120.8:InPkts,192.168.1.120:Conns
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
187634,0,9644,1040651,890267,9607,13404,1915,890267,1915,0,1039434,1916,890267,890267,1915,13401,0,13402,9601,1039767,890412,1915,9666,26812,13402,0,1038238,1916,13402,14553543,135051,890267,1038082,13407,1040222,9666,13401,13402,890412,890412,0,1039330,890423,13401,1037094,0,1037679,9646,13402,12465352,890319,0,13401,0,9620,9675,1915,9647,1915,1040942,890412,9666,890680,1040682,1915,13401,9664,890680,13401,1040474,1915,9623,1040474,1915,1040474,1915,890267,0,1915,1915,9670,9656,13407,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
193917,0,9969,1075275,920027,9929,13852,1979,920027,1979,0,1074162,1980,920027,920027,1979,13849,0,13853,9921,1074443,920328,1980,9990,27709,13850,0,1072966,1980,13855,15040866,139570,920027,1072966,13855,1075015,9992,13849,13850,920172,920328,0,1074487,920183,13849,1071718,0,1072407,9968,13853,12882665,920440,0,13849,0,9945,9999,1979,9968,1979,1075774,920172,9987,920440,1075514,1979,13849,9984,920440,13849,1075683,1979,9945,1075306,1979,1075150,1979,920027,0,1979,1979,9994,9979,13855,0
