10.3.120.2:InPkts,192.168.1.120:OutPkts,10.3.120.4:OutPkts,172.16.254.174:InBytes,10.2.120.4:InBytes,10.3.120.5:OutPkts,10.3.120.5:InPkts,10.2.120.3:Conns,10.3.120.6:InPkts,10.3.120.2:Conns,192.168.1.120:InPkts,10.2.120.7:OutBytes,10.3.120.7:Conns,10.2.120.6:InBytes,10.2.120.2:InBytes,10.3.120.4:Conns,172.16.254.174:Conns,172.16.254.1:Conns,10.3.120.4:InPkts,10.2.120.5:OutPkts,10.3.120.7:OutBytes,10.3.120.4:InBytes,10.2.120.3:OutPkts,10.3.120.6:Conns,10.2.120.5:InPkts,172.16.254.1:OutPkts,10.2.120.4:OutBytes,172.16.254.174:InPkts,10.3.120.8:OutBytes,10.2.120.3:InBytes,10.2.120.3:InPkts,10.3.120.2:InBytes,10.2.120.6:OutBytes,172.16.254.174:OutPkts,10.3.120.6:OutBytes,10.3.120.3:OutPkts,10.2.120.8:InPkts,10.3.120.7:InPkts,10.3.120.8:Conns,10.2.120.8:InBytes,10.3.120.3:InBytes,192.168.1.120:InBytes,10.3.120.4:OutBytes,172.16.254.174:OutBytes,10.3.120.5:InBytes,10.2.120.4:InPkts,10.2.120.5:OutBytes,192.168.1.120:OutBytes,10.3.120.5:OutBytes,10.2.120.7:OutPkts,10.3.120.3:InPkts,10.3.120.6:InBytes,172.16.254.1:OutBytes,10.2.120.7:InPkts,172.16.254.1:InBytes,10.2.120.6:OutPkts,10.3.120.2:OutPkts,10.2.120.6:Conns,10.3.120.7:OutPkts,10.2.120.8:Conns,10.3.120.2:OutBytes,10.2.120.5:InBytes,10.2.120.8:OutPkts,10.3.120.7:InBytes,10.2.120.2:OutBytes,10.2.120.4:Conns,10.2.120.2:InPkts,10.3.120.8:OutPkts,10.3.120.8:InBytes,10.2.120.6:InPkts,10.3.120.3:OutBytes,10.2.120.5:Conns,10.2.120.4:OutPkts,10.2.120.3:OutBytes,10.3.120.5:Conns,10.2.120.8:OutBytes,10.2.120.2:Conns,10.2.120.7:InBytes,172.16.254.1:InPkts,10.2.120.7:Conns,10.3.120.3:Conns,10.2.120.2:OutPkts,10.3.120.6:OutPkts,10.3.120.8:InPkts,192.168.1.120:Conns
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
9632,0,6971,8981166,641538,6998,9637,1376,9638,1376,0,748695,1377,641392,641456,1376,19268,0,9636,6984,748401,641484,6990,1377,9633,0,748333,134898,750647,641264,9632,641346,748801,97698,748968,6982,9635,9639,1377,641456,641420,0,749173,10491683,641618,9635,749576,0,750572,6967,9635,641678,0,9635,0,6969,6971,1376,6956,1376,748890,641328,6988,641742,750210,1376,9635,6999,641922,9634,749740,1376,6960,749883,1376,749794,1376,641522,0,1377,1376,6996,6967,9642,0
