10.3.120.2:InPkts,192.168.1.120:OutPkts,10.3.120.4:OutPkts,10.3.120.8:OutBytes,172.16.254.231:Conns,10.2.120.4:InBytes,10.3.120.5:OutPkts,10.3.120.5:InPkts,10.3.120.6:InPkts,10.3.120.2:Conns,192.168.1.120:InPkts,10.2.120.7:OutBytes,172.16.254.231:InPkts,10.2.120.5:Conns,10.2.120.6:InBytes,10.2.120.3:Conns,10.3.120.4:Conns,10.2.120.3:OutPkts,172.16.254.1:Conns,10.3.120.7:OutPkts,10.3.120.4:InPkts,10.2.120.5:OutPkts,10.3.120.7:OutBytes,10.3.120.4:InBytes,10.2.120.7:InPkts,10.3.120.6:Conns,10.2.120.4:InPkts,172.16.254.1:OutPkts,10.2.120.4:OutBytes,10.3.120.8:Conns,10.2.120.3:InBytes,10.2.120.3:InPkts,10.3.120.2:InBytes,10.2.120.6:OutBytes,10.3.120.7:InPkts,10.3.120.6:OutBytes,10.3.120.3:OutPkts,172.16.254.231:OutBytes,10.2.120.8:InBytes,10.3.120.3:InBytes,192.168.1.120:InBytes,10.3.120.4:OutBytes,10.3.120.5:InBytes,172.16.254.231:OutPkts,10.2.120.5:OutBytes,192.168.1.120:OutBytes,10.3.120.5:OutBytes,10.2.120.7:OutPkts,10.3.120.3:InPkts,10.3.120.6:InBytes,172.16.254.1:OutBytes,10.3.120.5:Conns,172.16.254.1:InBytes,10.2.120.6:OutPkts,10.3.120.2:OutPkts,10.2.120.6:Conns,10.3.120.7:Conns,10.2.120.8:Conns,10.2.120.8:InPkts,10.2.120.5:InPkts,10.3.120.2:OutBytes,10.2.120.5:InBytes,10.2.120.8:OutPkts,10.3.120.7:InBytes,10.2.120.2:OutBytes,10.2.120.4:Conns,10.2.120.2:InPkts,10.3.120.8:OutPkts,10.3.120.8:InBytes,10.2.120.6:InPkts,10.3.120.3:OutBytes,10.2.120.2:InBytes,10.3.120.8:InPkts,10.2.120.4:OutPkts,10.2.120.3:OutBytes,10.2.120.8:OutBytes,10.2.120.2:Conns,10.2.120.7:InBytes,172.16.254.1:InPkts,172.16.254.231:InBytes,10.3.120.3:Conns,10.2.120.2:OutPkts,10.3.120.6:OutPkts,10.2.120.7:Conns,192.168.1.120:Conns
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
10237,0,7386,794501,20473,681148,7411,10240,10240,1462,0,794844,143303,1462,681212,1462,1463,7407,0,7401,10240,7431,795697,681836,10234,1463,10231,0,795198,1463,681276,10233,681578,794735,10240,793882,7399,11136475,681404,681560,0,794917,681754,103589,796961,0,796222,7390,10238,681754,0,1463,0,7388,7435,1462,1463,1462,10235,10230,797457,681084,7360,681742,797444,1462,10233,7378,681742,10232,795595,681276,10240,7397,795728,793294,1462,681422,0,9540788,1462,7440,7366,1462,0
