10.3.120.2:InPkts,192.168.1.120:OutPkts,10.3.120.4:OutPkts,10.3.120.8:OutBytes,172.16.254.211:OutBytes,10.2.120.4:InBytes,10.3.120.2:OutPkts,10.3.120.5:OutPkts,10.3.120.5:InPkts,10.3.120.6:InPkts,10.3.120.2:Conns,192.168.1.120:InPkts,10.2.120.7:OutBytes,10.2.120.5:Conns,10.2.120.6:InBytes,10.2.120.3:Conns,10.3.120.4:Conns,10.2.120.3:OutPkts,172.16.254.1:Conns,10.3.120.7:OutPkts,10.3.120.4:InPkts,10.2.120.5:OutPkts,10.3.120.7:OutBytes,10.3.120.4:InBytes,10.2.120.7:InPkts,10.3.120.6:Conns,10.2.120.4:InPkts,172.16.254.1:OutPkts,10.2.120.4:OutBytes,10.3.120.8:Conns,10.2.120.3:InBytes,10.2.120.3:InPkts,172.16.254.211:OutPkts,10.2.120.6:OutBytes,10.3.120.7:InPkts,10.3.120.2:InBytes,10.2.120.3:OutBytes,10.2.120.8:InPkts,10.2.120.8:InBytes,10.3.120.6:OutBytes,10.3.120.3:InBytes,192.168.1.120:InBytes,10.3.120.4:OutBytes,10.3.120.3:OutPkts,172.16.254.211:InPkts,10.2.120.5:OutBytes,192.168.1.120:OutBytes,10.3.120.5:OutBytes,10.2.120.7:OutPkts,10.3.120.3:InPkts,10.3.120.6:InBytes,172.16.254.1:OutBytes,10.3.120.5:Conns,172.16.254.1:InBytes,10.2.120.6:OutPkts,172.16.254.211:Conns,10.2.120.6:Conns,10.3.120.5:InBytes,10.2.120.8:Conns,10.2.120.5:InPkts,10.3.120.2:OutBytes,10.2.120.5:InBytes,10.2.120.8:OutPkts,10.3.120.7:InBytes,10.2.120.2:OutBytes,10.2.120.4:Conns,10.2.120.2:InPkts,10.3.120.8:OutPkts,10.3.120.8:InBytes,10.2.120.6:InPkts,10.3.120.3:OutBytes,10.2.120.2:InBytes,10.3.120.8:InPkts,10.2.120.4:OutPkts,172.16.254.211:InBytes,10.2.120.8:OutBytes,10.2.120.2:Conns,10.2.120.7:InBytes,172.16.254.1:InPkts,10.2.120.7:Conns,10.3.120.3:Conns,10.2.120.2:OutPkts,10.3.120.6:OutPkts,10.3.120.7:Conns,192.168.1.120:Conns
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
10807,0,7816,841136,11774446,719296,7778,7791,10810,10811,1544,0,843564,1544,719296,1544,1544,7768,0,8067,10807,7782,853356,719452,10805,1545,10804,0,839659,1545,719296,10804,109653,837527,10811,719452,837527,10804,719296,849716,719452,0,840296,7768,151295,838523,0,839004,7884,10807,719762,0,1545,0,7768,21620,1544,719710,1544,10805,838320,719348,7816,719762,837995,1544,10804,7832,719908,10804,837800,719296,10812,7809,10072686,840023,1544,719360,0,1544,1544,7777,7997,1545,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
11255,0,8139,875864,12264021,749120,8101,8114,11259,11259,1608,0,878773,1608,749276,1608,1609,8089,0,8419,11258,8108,889644,749534,11256,1609,11252,0,874387,1609,749120,11252,114210,872736,11259,749276,872203,11253,749172,884548,749534,0,875084,8092,157583,873464,0,873784,8210,11258,749586,0,1609,0,8094,22518,1608,749586,1608,11255,873100,749276,8140,749586,872671,1608,11252,8154,749732,11255,872640,749120,11260,8131,10491258,875123,1608,749340,0,1608,1609,8098,8321,1609,0
