10.3.120.2:InPkts,192.168.1.120:OutPkts,10.3.120.4:OutPkts,10.3.120.8:OutBytes,10.3.120.8:InBytes,10.3.120.4:InBytes,10.2.120.4:InBytes,10.3.120.5:OutPkts,10.3.120.5:InPkts,172.16.254.207:OutBytes,10.3.120.2:Conns,192.168.1.120:InPkts,10.2.120.7:OutBytes,172.16.254.207:InPkts,10.2.120.6:InBytes,10.2.120.3:Conns,10.3.120.4:Conns,10.2.120.3:OutPkts,172.16.254.1:Conns,10.3.120.7:OutPkts,10.3.120.4:InPkts,10.2.120.5:OutPkts,10.3.120.7:OutBytes,10.2.120.5:Conns,10.2.120.7:InPkts,10.3.120.6:Conns,10.2.120.5:InPkts,172.16.254.1:OutPkts,10.2.120.4:OutBytes,10.3.120.8:Conns,10.3.120.6:InPkts,10.2.120.3:InBytes,10.2.120.3:InPkts,10.3.120.2:InBytes,10.2.120.6:OutBytes,10.3.120.7:InPkts,10.3.120.6:OutBytes,10.3.120.3:OutPkts,10.2.120.8:InPkts,10.2.120.8:InBytes,10.3.120.3:InBytes,172.16.254.207:OutPkts,192.168.1.120:InBytes,10.3.120.4:OutBytes,10.3.120.5:InBytes,10.2.120.4:InPkts,10.2.120.5:OutBytes,192.168.1.120:OutBytes,10.3.120.5:OutBytes,10.2.120.7:OutPkts,10.3.120.3:InPkts,10.3.120.6:InBytes,172.16.254.1:OutBytes,10.3.120.5:Conns,172.16.254.1:InBytes,10.2.120.6:OutPkts,10.3.120.2:OutPkts,10.2.120.6:Conns,10.3.120.7:Conns,10.2.120.8:Conns,172.16.254.207:Conns,10.3.120.2:OutBytes,10.2.120.5:InBytes,10.2.120.8:OutPkts,10.3.120.7:InBytes,10.2.120.2:OutBytes,10.2.120.4:Conns,10.2.120.2:InPkts,10.3.120.8:OutPkts,172.16.254.207:InBytes,10.2.120.6:InPkts,10.3.120.3:OutBytes,10.2.120.2:InBytes,10.2.120.4:OutPkts,10.2.120.3:OutBytes,10.2.120.8:OutBytes,10.2.120.2:Conns,10.2.120.7:InBytes,172.16.254.1:InPkts,10.2.120.7:Conns,10.3.120.3:Conns,10.2.120.2:OutPkts,10.3.120.6:OutPkts,10.3.120.8:InPkts,192.168.1.120:Conns
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
27618,0,52220,65739080,1477725,1477613,1480508,52252,26804,917463,705,0,65639158,379212,1493058,704,705,52773,0,52279,26966,52253,65782206,704,27037,705,27142,0,65639246,705,26884,1497180,27369,1510185,63584993,26914,65751997,52237,26959,1477669,1482553,732026,0,65708018,1469033,27029,65654074,0,65689304,52140,27049,1473962,0,705,0,52237,52576,682,705,705,9843,65618217,1487165,52204,1475989,65644945,704,27171,52074,20772582,27309,65715173,1488360,52251,65629723,65667244,704,1481582,0,705,705,52191,52339,26961,0
